decimalLatitude,decimalLongitude,eventDate,species,vernacularName,recordID,dataResourceName
-17.886604,146.086605,2007-01-21T14:00:00Z,Casuarius casuarius,Southern Cassowary,fcc0c6fa-20ab-4939-bfa0-4cf7d74fbe54,eBird Australia
-17.886521,145.929242,2021-12-02T04:21:00Z,Casuarius casuarius,Southern Cassowary,6f28d999-8f12-4508-bd89-fcbfafe51473,eBird Australia
-17.886416,146.087365,2009-02-05T03:42:00Z,Casuarius casuarius,Southern Cassowary,51808c78-14dc-4670-b18a-660e97bce727,iNaturalist Australia
-17.886387,146.091067,2020-12-29T07:28:00Z,Casuarius casuarius,Southern Cassowary,4c5a4ada-cdb3-4f41-acc6-5e8259fc22ac,eBird Australia
-17.886387,146.091067,2014-08-07T08:13:00Z,Casuarius casuarius,Southern Cassowary,671b4173-c122-4454-936d-81302cc25dc2,eBird Australia
-17.886288,146.08891,2023-04-10T20:53:38Z,Casuarius casuarius,Southern Cassowary,c5f7195d-4d4c-4cea-a2a6-4691a0ed5108,iNaturalist Australia
-17.88623,146.085647,2011-03-16T14:00:00Z,Casuarius casuarius,Southern Cassowary,4c62106c-53d9-44f5-9c83-b0f4a398f2c8,WildNet - Queensland Wildlife Data
-17.886173,146.087103,2011-05-03T14:00:00Z,Casuarius casuarius,Southern Cassowary,0246c748-071a-4930-9b9c-a7bc42c86279,WildNet - Queensland Wildlife Data
-17.88612,146.089883,2011-05-02T14:00:00Z,Casuarius casuarius,Southern Cassowary,98cc6e51-7e25-4324-930e-c1c64eed0c92,WildNet - Queensland Wildlife Data
-17.886098,146.091078,2022-12-10T19:43:23Z,Casuarius casuarius,Southern Cassowary,7b7aa815-077f-4a8d-8a50-8c757f123ef1,iNaturalist Australia
-17.88601,146.085442,2023-05-25T05:50:20Z,Casuarius casuarius,Southern Cassowary,3a4a78f7-71a8-4d9b-83dd-f2ad73125647,iNaturalist Australia
-17.885838,146.086357,2017-01-14T22:49:00Z,Casuarius casuarius,Southern Cassowary,69e4a018-8203-4b8b-a55f-8b28065ea8e9,eBird Australia
-17.885096,146.009317,2011-03-22T14:00:00Z,Casuarius casuarius,Southern Cassowary,2e0d4b73-5180-45e1-91f2-04f1e0408dcb,WildNet - Queensland Wildlife Data
-17.885005,146.090928,2021-12-24T07:22:00Z,Casuarius casuarius,Southern Cassowary,2bb33ab4-f8ef-44dd-a76d-f57ff784a427,eBird Australia
-17.885005,146.090928,2014-04-09T05:25:00Z,Casuarius casuarius,Southern Cassowary,29b8ca58-3490-4552-9696-07a495120389,eBird Australia
-17.885005,146.090928,2014-02-28T08:16:00Z,Casuarius casuarius,Southern Cassowary,bff2aade-6613-4c16-9e60-f26db651e181,eBird Australia
-17.885005,146.090928,2021-04-10T02:00:00Z,Casuarius casuarius,Southern Cassowary,e95e609b-5f6b-42d5-9547-9fb80aa38bc3,eBird Australia
-17.885005,146.090928,2014-03-09T08:32:00Z,Casuarius casuarius,Southern Cassowary,d5fb2485-b0d2-47be-8c00-8394cf06cb3d,eBird Australia
-17.884904,146.018459,2018-11-06T02:27:00Z,Casuarius casuarius,Southern Cassowary,269a7e9a-943c-4967-b893-425e3e91e8b0,iNaturalist Australia
-17.884498,146.010145,2011-02-20T14:00:00Z,Casuarius casuarius,Southern Cassowary,8d624e93-08be-4261-af00-f8679a3f6b8c,WildNet - Queensland Wildlife Data
-17.883333,146.1,1991-10-03T14:00:00Z,Casuarius casuarius,Southern Cassowary,7dbd94ec-1b5b-413f-b5fc-779b3db9fbfb,Queensland Museum provider for OZCAM
-17.8833,146.1,1968-06-08T14:00:00Z,Casuarius casuarius,Southern Cassowary,8cb9227a-370b-40fc-8582-7d29f9186e34,Australian National Wildlife Collection provider for OZCAM
-17.8833,146.1,1990-11-30T13:00:00Z,Casuarius casuarius,Southern Cassowary,ae6b1f3b-6e2d-469f-8f48-0673f936995c,Australian National Wildlife Collection provider for OZCAM
-17.8833,145.9667,1987-06-06T14:00:00Z,Casuarius casuarius,Southern Cassowary,c0dec055-386a-4595-b49f-5bdcecbf0082,Australian National Wildlife Collection provider for OZCAM
-17.882717,146.095508,2008-07-14T06:17:00Z,Casuarius casuarius,Southern Cassowary,d35018e8-8a84-4e45-b9ba-6d0aa0cdaacd,iNaturalist Australia
-17.881998,145.923227,2020-07-23T23:33:07Z,Casuarius casuarius,Southern Cassowary,91f3b3b5-45ad-468e-be03-b2c536fa4076,iNaturalist Australia
-17.8819261,146.1008415,1996-02-10T14:00:00Z,Casuarius casuarius,Southern Cassowary,e9e67c49-c020-48a8-9ebe-357054378f47,Queensland Museum provider for OZCAM
-17.881143,145.967424,2014-09-20T22:10:00Z,Casuarius casuarius,Southern Cassowary,fda6bfb3-61a8-429f-ac2d-e2dd52666ebd,eBird Australia
-17.880887,146.090806,2019-08-01T07:18:00Z,Casuarius casuarius,Southern Cassowary,293877c0-fe43-4092-8c07-96f9b6555e18,eBird Australia
-17.87959,146.087728,2011-03-06T14:00:00Z,Casuarius casuarius,Southern Cassowary,dec99ae6-38ee-4459-98c2-197b0253ffe6,WildNet - Queensland Wildlife Data
-17.878775,146.091658,2022-02-25T21:16:51Z,Casuarius casuarius,Southern Cassowary,62d4e7e0-7115-47e3-a5fe-2d192487fc06,iNaturalist Australia
-17.878053,146.00246,2011-05-08T14:00:00Z,Casuarius casuarius,Southern Cassowary,ef32b70b-25c3-4b14-957d-d057114c05b6,WildNet - Queensland Wildlife Data
-17.878039,146.091909,2014-08-07T08:08:00Z,Casuarius casuarius,Southern Cassowary,6d1b2533-feb4-4f97-8b7f-930326e6f419,eBird Australia
-17.878039,146.091909,2016-02-03T23:38:00Z,Casuarius casuarius,Southern Cassowary,5dcd4a79-b8a0-46f1-bca4-120efa75e707,eBird Australia
-17.878039,146.091909,2019-07-26T22:25:00Z,Casuarius casuarius,Southern Cassowary,a7816b50-40af-4ba7-a23d-9857515069e0,eBird Australia
-17.878039,146.091909,2014-01-31T00:50:00Z,Casuarius casuarius,Southern Cassowary,59fec73c-5412-44fa-8bfb-d6f37fd817ca,eBird Australia
-17.877725,146.095947,2011-02-25T14:00:00Z,Casuarius casuarius,Southern Cassowary,085fa24e-cedd-4d3a-b4d5-f4e83626881c,WildNet - Queensland Wildlife Data
-17.877585,146.091076,1992-09-26T22:00:00Z,Casuarius casuarius,Southern Cassowary,0788c896-e7da-43ca-bb3b-c96597ebaacb,eBird Australia
-17.877471,146.090655,2000-04-13T14:00:00Z,Casuarius casuarius,Southern Cassowary,630ca6b6-7597-411b-b96f-b38bbef106e7,eBird Australia
-17.87737,146.0916,2015-09-20T22:45:00Z,Casuarius casuarius,Southern Cassowary,47fe5584-1e55-418e-85b0-62cf988afcd6,eBird Australia
-17.877314,146.091441,2014-12-27T04:34:00Z,Casuarius casuarius,Southern Cassowary,024ed1b2-b14f-432e-ab56-7b9fea04df1e,eBird Australia
-17.877268,146.091608,2015-01-16T23:40:00Z,Casuarius casuarius,Southern Cassowary,d7986946-8bd0-4cf8-9894-90569482d5ac,eBird Australia
-17.877222,146.091353,2015-09-20T23:30:00Z,Casuarius casuarius,Southern Cassowary,6f8d8f87-a4a7-4c80-acbd-3dbcaa6349f9,eBird Australia
-17.877222,146.091353,2015-06-22T07:10:00Z,Casuarius casuarius,Southern Cassowary,30b4edac-8659-4366-9273-19ab80d1ccff,eBird Australia
-17.877222,146.091353,2014-12-27T04:13:00Z,Casuarius casuarius,Southern Cassowary,ee597b09-c649-4123-b361-61aeb19eaac4,eBird Australia
-17.877222,146.091353,2015-01-16T23:45:00Z,Casuarius casuarius,Southern Cassowary,de68df0c-d703-443d-89fc-ae01f026a7d3,eBird Australia
-17.877165,146.091302,2001-09-02T14:00:00Z,Casuarius casuarius,Southern Cassowary,2ca5d525-648f-4970-9884-76961fa9dd9c,eBird Australia
-17.877128,146.091727,2014-04-26T00:10:00Z,Casuarius casuarius,Southern Cassowary,8bf976c9-f075-4e03-8676-6a5569d510b5,eBird Australia
-17.877128,146.091727,2013-02-04T07:09:00Z,Casuarius casuarius,Southern Cassowary,7437dfbf-5bcd-449b-af4a-ba55b8475e14,eBird Australia
-17.876902,146.092719,2012-11-25T07:38:00Z,Casuarius casuarius,Southern Cassowary,5e03e366-ff34-48d3-8de9-d336eca63566,eBird Australia
-17.876902,146.092719,2022-05-12T00:55:00Z,Casuarius casuarius,Southern Cassowary,1fc6fe71-be36-41e2-b8b9-a0a7b5d36174,eBird Australia
-17.876371,146.091843,2022-02-04T00:00:00Z,Casuarius casuarius,Southern Cassowary,f2fe048a-2d8e-4426-ae39-b8de6b68c9cf,eBird Australia
-17.876059,146.070475,2013-06-01T08:14:00Z,Casuarius casuarius,Southern Cassowary,f819aebb-841c-4e6e-a11a-b642c0a148d7,eBird Australia
-17.875754,146.070139,2005-08-05T03:48:00Z,Casuarius casuarius,Southern Cassowary,0a2a50ca-59b2-4e1b-99d8-8f15e9a4e890,iNaturalist Australia
-17.875754,146.070139,2005-08-04T21:13:00Z,Casuarius casuarius,Southern Cassowary,040ca7bd-55b7-42af-9bef-10100dce4733,iNaturalist Australia
-17.875647,146.004046,2011-05-15T14:00:00Z,Casuarius casuarius,Southern Cassowary,1b9f5401-f60b-4dfe-92fc-079a170a6b77,WildNet - Queensland Wildlife Data
-17.875048,146.091548,2011-03-13T14:00:00Z,Casuarius casuarius,Southern Cassowary,cdb0255c-d3e1-4cb7-a497-c3946b1336fa,WildNet - Queensland Wildlife Data
-17.874852,146.00439,2011-05-04T14:00:00Z,Casuarius casuarius,Southern Cassowary,6146f7bf-dd55-4a94-add9-1a5622c34ce0,WildNet - Queensland Wildlife Data
-17.874672,146.091151,2005-08-05T03:46:00Z,Casuarius casuarius,Southern Cassowary,c956695b-08b4-4f7f-8a89-d822cb708782,iNaturalist Australia
-17.874448,146.087694,2001-10-21T14:00:00Z,Casuarius casuarius,Southern Cassowary,7965e44c-0dde-4583-8812-d797d54e5864,eBird Australia
-17.874159,146.102174,1982-05-19T14:00:00Z,Casuarius casuarius,Southern Cassowary,bf3430d9-559b-4f10-9dca-231c460446f8,eBird Australia
-17.874159,146.102174,2022-09-10T23:00:00Z,Casuarius casuarius,Southern Cassowary,daa5b7ab-6543-4fc4-8397-5f4490f30b48,eBird Australia
-17.874159,146.102174,2002-08-02T22:00:00Z,Casuarius casuarius,Southern Cassowary,b0b585b6-b926-4841-9e80-59fd5aafdbf2,eBird Australia
-17.874159,146.102174,1984-04-21T14:00:00Z,Casuarius casuarius,Southern Cassowary,98812729-98e8-49a5-b567-3ef44222822a,eBird Australia
-17.874159,146.102174,2010-08-13T20:00:00Z,Casuarius casuarius,Southern Cassowary,3f2c04a7-e5f0-449b-8f7e-980a4a42464d,eBird Australia
-17.874159,146.102174,2010-08-13T20:00:00Z,Casuarius casuarius,Southern Cassowary,61d6602c-5105-45e4-b1f7-0f0156719482,eBird Australia
-17.874159,146.102174,1988-08-10T23:30:00Z,Casuarius casuarius,Southern Cassowary,d16eacc8-ea43-45be-9926-4029d5f0ace8,eBird Australia
-17.87357,146.098024,2011-05-11T14:00:00Z,Casuarius casuarius,Southern Cassowary,14ebf52f-b281-4257-9b5a-a0f31ad46d68,WildNet - Queensland Wildlife Data
-17.873349,146.094169,2019-02-11T10:36:00Z,Casuarius casuarius,Southern Cassowary,d4b57b80-8a22-473b-a26b-aa166c716fad,Earth Guardians Weekly Feed
-17.872799,146.092312,2019-02-15T04:40:00Z,Casuarius casuarius,Southern Cassowary,ebbca327-25e9-40a6-b8e2-4920b8f61522,eBird Australia
-17.872506,146.09223,2019-03-04T23:36:00Z,Casuarius casuarius,Southern Cassowary,7914868c-74a4-4393-b538-12ed333cc7ef,eBird Australia
-17.872506,146.09223,2019-08-28T04:37:00Z,Casuarius casuarius,Southern Cassowary,482fe9c6-b46e-4cb5-9efb-502a6e97fa40,eBird Australia
-17.872506,146.09223,2019-02-15T04:22:00Z,Casuarius casuarius,Southern Cassowary,29f7f28e-e027-412d-9828-798f0d52d1bd,eBird Australia
-17.872506,146.09223,2019-02-15T04:22:00Z,Casuarius casuarius,Southern Cassowary,ad5a4fef-f59e-4582-b439-3061e3d97ae6,eBird Australia
-17.872161,146.066666,1983-04-07T23:00:00Z,Casuarius casuarius,Southern Cassowary,71560c96-1524-4c1f-a413-2b2a354c1998,eBird Australia
-17.871381,146.095126,2014-05-23T04:23:00Z,Casuarius casuarius,Southern Cassowary,15a1bbbc-6755-4d9e-b99d-76f1eb4165bc,eBird Australia
-17.871207,146.095601,2014-04-03T07:45:00Z,Casuarius casuarius,Southern Cassowary,f1e6bd46-715b-40f3-a6ae-fc0fd2ea9a03,eBird Australia
-17.871153,146.105321,2010-11-14T02:10:00Z,Casuarius casuarius,Southern Cassowary,46394b9e-0fc7-4b63-b841-1699ef9fcdea,eBird Australia
-17.871099,146.092029,1984-09-03T14:00:00Z,Casuarius casuarius,Southern Cassowary,7c9eac4c-1d46-4ed1-9453-3f2294819ca6,eBird Australia
-17.870984,146.09329,2015-07-17T00:15:00Z,Casuarius casuarius,Southern Cassowary,695396b2-e3cd-468a-abd3-6cb00c1a254c,eBird Australia
-17.870984,146.09329,2015-10-07T05:38:00Z,Casuarius casuarius,Southern Cassowary,ae66e8ad-b73f-4460-9145-0e09c600ed61,eBird Australia
-17.870984,146.09329,2014-04-30T21:49:00Z,Casuarius casuarius,Southern Cassowary,fe20861a-e4fc-4e9a-9285-a2963dd687c2,eBird Australia
-17.870919,146.094036,2011-02-15T14:00:00Z,Casuarius casuarius,Southern Cassowary,35ea2c51-8b51-472a-a03f-7194abe63c55,WildNet - Queensland Wildlife Data
-17.8708,146.09278,2013-08-29T23:50:00Z,Casuarius casuarius,Southern Cassowary,b643b186-64b7-4b55-b923-707469d5c5e0,eBird Australia
-17.8708,146.09278,2013-03-09T20:55:00Z,Casuarius casuarius,Southern Cassowary,30d158b1-b84c-4f75-9483-349dac1352b4,eBird Australia
-17.870787,146.096511,2020-10-07T02:12:00Z,Casuarius casuarius,Southern Cassowary,6d8e66a4-1c68-4000-ab3d-8eaef2bc9f26,eBird Australia
-17.870787,146.096511,2013-01-18T23:50:00Z,Casuarius casuarius,Southern Cassowary,509fe464-4359-48b2-a77b-c212e9b5715f,eBird Australia
-17.870787,146.096511,2020-10-29T07:38:00Z,Casuarius casuarius,Southern Cassowary,0ccbb3fb-69f3-471b-bb1c-7773722bfa58,eBird Australia
-17.870787,146.096511,2015-05-31T00:38:00Z,Casuarius casuarius,Southern Cassowary,5caf9ec1-ef36-4675-a49f-5fb51605738a,eBird Australia
-17.870641,146.096321,2013-01-18T23:50:00Z,Casuarius casuarius,Southern Cassowary,8b78b373-fde0-4ed1-9ce0-59b590bf59dd,eBird Australia
-17.87062,146.105247,2012-01-15T00:30:00Z,Casuarius casuarius,Southern Cassowary,c5a55cb6-6c61-4d19-a036-c5dcab50c9ee,eBird Australia
-17.87062,146.105247,2011-12-27T14:00:00Z,Casuarius casuarius,Southern Cassowary,c0a31c44-21e3-48ee-9461-d408a987d6fe,eBird Australia
-17.87062,146.105247,2010-10-22T14:00:00Z,Casuarius casuarius,Southern Cassowary,876d0fb2-960a-4be0-8e24-a903df60bc34,eBird Australia
-17.87062,146.105247,2010-10-30T14:00:00Z,Casuarius casuarius,Southern Cassowary,f8bca8f6-7f8b-42f9-b1a5-0ba9aae506b8,eBird Australia
-17.870364,146.104779,2001-09-10T14:00:00Z,Casuarius casuarius,Southern Cassowary,7e74693b-67d6-4d5e-bf8c-e9140db570ba,eBird Australia
-17.870194,146.089,1988-10-14T14:00:00Z,Casuarius casuarius,Southern Cassowary,f4bbd906-8365-4bad-9a26-dbd9e685f5e6,eBird Australia
-17.870194,146.089,2015-10-16T03:00:00Z,Casuarius casuarius,Southern Cassowary,b646e73f-ecc2-497a-affa-be8440f1ef05,eBird Australia
-17.870054,146.068983,2013-06-05T14:31:00Z,Casuarius casuarius,Southern Cassowary,e7b8cf74-efe1-45c8-8bca-e6c5cb909f50,iNaturalist Australia
-17.869913,146.087701,2019-06-23T04:55:00Z,Casuarius casuarius,Southern Cassowary,7e32ac0b-206b-4bcd-a650-3d0f1679fb83,eBird Australia
-17.869863,146.088818,2011-03-08T14:00:00Z,Casuarius casuarius,Southern Cassowary,90849413-1a8f-4286-9524-6890ff5b4cfa,WildNet - Queensland Wildlife Data
-17.869792,146.068935,2014-07-09T20:30:00Z,Casuarius casuarius,Southern Cassowary,1845f803-d55d-4b81-ac07-0c6b19ac975d,eBird Australia
-17.869733,146.092742,2009-09-05T14:00:00Z,Casuarius casuarius,Southern Cassowary,915406bf-866e-4dfe-b614-8b5c22a985d8,eBird Australia
-17.869733,146.092742,2013-08-30T23:50:00Z,Casuarius casuarius,Southern Cassowary,8b7680be-f477-4e13-b56d-5c6b1fbe67f5,eBird Australia
-17.869729,146.107979,2008-07-09T14:00:00Z,Casuarius casuarius,Southern Cassowary,d88d5add-ea80-4006-947a-dd6295d2a0c7,eBird Australia
-17.869729,146.107979,2008-07-13T14:00:00Z,Casuarius casuarius,Southern Cassowary,ad69bd6f-3714-4851-bb35-05c3569f7e95,eBird Australia
-17.86962,146.089884,2012-08-11T14:00:00Z,Casuarius casuarius,Southern Cassowary,749e15c4-f510-4fcb-8a85-3e754efc169f,eBird Australia
-17.869447,146.095911,2011-05-22T14:00:00Z,Casuarius casuarius,Southern Cassowary,3cb4b3e3-93b7-4e14-9f9e-7687b961fc3d,WildNet - Queensland Wildlife Data
-17.869444,146.106944,2022-03-15T14:14:00Z,Casuarius casuarius,Southern Cassowary,9768a540-5103-4f6d-aa7b-49cbd5240a6e,iNaturalist Australia
-17.869444,146.106944,2018-07-04T02:58:00Z,Casuarius casuarius,Southern Cassowary,fbab70de-47fe-43e5-b1f1-44cf66874423,iNaturalist Australia
-17.869444,146.106944,2018-07-04T03:00:00Z,Casuarius casuarius,Southern Cassowary,4b95f9d7-8838-4afc-bbba-4dc8aedd5fa7,iNaturalist Australia
-17.869444,146.106944,2018-07-04T02:59:00Z,Casuarius casuarius,Southern Cassowary,bc911a51-0e1e-43a1-a02c-3e60f4ef68b6,iNaturalist Australia
-17.869444,146.106944,2011-11-17T00:00:00Z,Casuarius casuarius,Southern Cassowary,737c6131-542a-42ec-aada-b58f75fb2705,iNaturalist Australia
-17.869444,146.106944,2016-06-16T13:03:00Z,Casuarius casuarius,Southern Cassowary,f1c4563e-0c71-47e2-851a-2e2f39b5fe63,iNaturalist Australia
-17.869444,146.106944,2016-06-18T07:50:00Z,Casuarius casuarius,Southern Cassowary,6d670420-c3dc-499e-8e74-b24c20dc233b,iNaturalist Australia
-17.869444,146.106944,2010-11-24T00:00:00Z,Casuarius casuarius,Southern Cassowary,71063102-4138-4e84-b018-b7992306e230,iNaturalist Australia
-17.869444,146.106944,2009-08-13T14:00:00Z,Casuarius casuarius,Southern Cassowary,5f2ba7fd-c32d-46a8-a802-7cef3d689f55,eBird Australia
-17.869444,146.106944,2010-11-24T00:00:00Z,Casuarius casuarius,Southern Cassowary,9d8a74a8-cfce-4979-92e2-04275114d646,iNaturalist Australia
-17.869444,146.106944,2018-07-03T22:59:00Z,Casuarius casuarius,Southern Cassowary,4c3eb361-4e3a-4018-96f0-5ef72eabdef9,iNaturalist Australia
-17.869444,146.106944,2002-11-04T00:00:00Z,Casuarius casuarius,Southern Cassowary,67b27ff7-d3e9-42f6-a6e6-42232adaa5e1,iNaturalist Australia
-17.869444,146.106944,2018-07-04T03:02:00Z,Casuarius casuarius,Southern Cassowary,072e2cec-c53d-4bde-96e2-98d8a821f2f9,iNaturalist Australia
-17.869383,146.106944,2021-09-25T05:25:39Z,Casuarius casuarius,Southern Cassowary,ce97d8af-3288-4d8f-9564-2c10e4379240,iNaturalist Australia
-17.869299,146.085987,2013-02-18T00:52:00Z,Casuarius casuarius,Southern Cassowary,8b0744fa-fdcf-40b3-970f-ff9572eb5436,eBird Australia
-17.869299,146.085987,2016-07-14T00:47:00Z,Casuarius casuarius,Southern Cassowary,96b59092-3add-4b55-b0b5-0e81b85214c8,eBird Australia
-17.869299,146.085987,2014-03-16T01:13:00Z,Casuarius casuarius,Southern Cassowary,ee14bfda-cfe2-4839-b3b7-656335102f90,eBird Australia
-17.869294,146.105271,1996-08-31T14:00:00Z,Casuarius casuarius,Southern Cassowary,3bd5d3cd-b784-48a3-a799-03bee4e4b4d7,WildNet - Queensland Wildlife Data
-17.869294,146.105271,1991-12-31T13:00:00Z,Casuarius casuarius,Southern Cassowary,16b7f373-efe4-44ac-a3da-7051f0df5e87,WildNet - Queensland Wildlife Data
-17.869167,146.105278,1991-12-31T13:00:00Z,Casuarius casuarius,Southern Cassowary,29b862bd-a939-4b7c-9367-75ae5499f6d9,WildNet - Queensland Wildlife Data
-17.869121,146.106338,1996-07-25T14:00:00Z,Casuarius casuarius,Southern Cassowary,b225147a-87c8-45e8-a3e4-eb70ae7c53e9,eBird Australia
-17.869121,146.106338,1988-02-18T02:00:00Z,Casuarius casuarius,Southern Cassowary,6efa7e48-8242-4e6e-81b4-df22e1ca4dff,iNaturalist Australia
-17.8691,146.1063,2000-08-17T14:00:00Z,Casuarius casuarius,Southern Cassowary,83c00ff8-f518-47c7-9958-4f73e6abfc8b,eBird Australia
-17.868508,146.083994,2018-07-14T03:26:00Z,Casuarius casuarius,Southern Cassowary,6dcfb9f0-ccc8-4b46-b45d-a08f4b87aa14,eBird Australia
-17.868233,146.083553,2016-03-16T07:14:00Z,Casuarius casuarius,Southern Cassowary,6c7a4e1b-a71c-47eb-a701-4c7a5655c4da,eBird Australia
-17.868164,146.071768,2022-10-22T21:12:00Z,Casuarius casuarius,Southern Cassowary,ab02c13d-98ab-4421-8f9c-df35e082043b,eBird Australia
-17.868164,146.071768,2022-10-22T21:12:00Z,Casuarius casuarius,Southern Cassowary,17ebaf5f-80cd-47dc-9b77-02de22b02b75,eBird Australia
-17.868088,146.081944,2015-09-26T06:00:00Z,Casuarius casuarius,Southern Cassowary,ee011269-cce7-4393-9b3e-d1a8294bb2c3,eBird Australia
-17.867942,146.070949,2022-11-18T21:24:00Z,Casuarius casuarius,Southern Cassowary,4b3348ff-5d95-478c-bc02-75ed75b604f6,eBird Australia
-17.8679,146.0719,1991-04-18T14:00:00Z,Casuarius casuarius,Southern Cassowary,de962731-9e79-4555-8533-9c26ffbbdb4e,eBird Australia
-17.867733,146.079836,2016-10-10T00:08:00Z,Casuarius casuarius,Southern Cassowary,4921da32-5a8e-4875-908f-b5013e24d372,iNaturalist Australia
-17.867668,146.068726,2007-06-23T14:00:00Z,Casuarius casuarius,Southern Cassowary,4430ff0b-6092-461c-9bdf-8c568af6c642,eBird Australia
-17.867668,146.068726,2003-04-06T14:00:00Z,Casuarius casuarius,Southern Cassowary,858a6eee-6314-435d-ba90-af391e0a26a3,eBird Australia
-17.867668,146.068726,2004-09-06T21:00:00Z,Casuarius casuarius,Southern Cassowary,6afc881b-61fa-4d69-82a5-3d83d08815db,eBird Australia
-17.867668,146.068726,1998-07-09T14:00:00Z,Casuarius casuarius,Southern Cassowary,a3ac4584-eb61-40d5-a7de-b3dac0d547fc,eBird Australia
-17.867668,146.068726,1986-08-12T14:00:00Z,Casuarius casuarius,Southern Cassowary,a2a414e9-2b91-4ba6-8fc2-2345194a967c,eBird Australia
-17.867668,146.068726,2022-11-16T02:45:00Z,Casuarius casuarius,Southern Cassowary,3f565cad-203e-4fe2-b154-e02123059977,eBird Australia
-17.867668,146.068726,1985-07-08T14:00:00Z,Casuarius casuarius,Southern Cassowary,fabc3709-8999-4638-8830-e1506d7cadcb,eBird Australia
-17.867668,146.068726,2018-06-30T05:00:00Z,Casuarius casuarius,Southern Cassowary,860f2e6e-ce62-4062-bf45-3a9164a852d0,eBird Australia
-17.867668,146.068726,1974-05-16T14:00:00Z,Casuarius casuarius,Southern Cassowary,8e9e3405-2251-47ab-88b1-97345f0e2262,eBird Australia
-17.867668,146.068726,2013-03-14T14:00:00Z,Casuarius casuarius,Southern Cassowary,e5385bc4-91ae-4d2a-afa3-f71eabc027f8,eBird Australia
-17.867668,146.068726,2010-08-18T07:20:00Z,Casuarius casuarius,Southern Cassowary,c19e48b6-ab06-44f8-9359-3ffbcd263d56,eBird Australia
-17.867668,146.068726,2004-08-05T05:00:00Z,Casuarius casuarius,Southern Cassowary,ad1c2157-f6db-4412-9074-0bd88d28956f,eBird Australia
-17.867668,146.068726,2018-06-30T05:00:00Z,Casuarius casuarius,Southern Cassowary,d79a45d4-d2c4-4d5b-98b5-3c441bf2af37,eBird Australia
-17.867668,146.068726,1993-07-11T14:00:00Z,Casuarius casuarius,Southern Cassowary,249183a9-0f5f-4509-84a4-64763ba92eec,eBird Australia
-17.867668,146.068726,2009-11-15T14:00:00Z,Casuarius casuarius,Southern Cassowary,d43b15bc-5912-4da8-a0f7-8800208ad043,eBird Australia
-17.867668,146.068726,1992-07-11T21:00:00Z,Casuarius casuarius,Southern Cassowary,555e4ed2-a25b-49d7-8275-182e3a1132ce,eBird Australia
-17.867668,146.068726,2004-11-22T14:00:00Z,Casuarius casuarius,Southern Cassowary,cd25ba18-cd83-4e46-876d-40d6472781cb,eBird Australia
-17.867668,146.068726,2001-11-02T14:00:00Z,Casuarius casuarius,Southern Cassowary,74e253ac-424a-4215-9e5d-07f70265f530,eBird Australia
-17.867668,146.068726,2000-06-02T14:00:00Z,Casuarius casuarius,Southern Cassowary,dc545b1d-5bae-4257-b4e1-20b3fe8a909a,eBird Australia
-17.867668,146.068726,2008-10-14T22:00:00Z,Casuarius casuarius,Southern Cassowary,985c07a1-71ee-42e9-89f9-824966f65383,eBird Australia
-17.867668,146.068726,1999-10-18T22:00:00Z,Casuarius casuarius,Southern Cassowary,41ee9b8d-e0b8-47df-b7f5-f292e7cc71ed,eBird Australia
-17.867668,146.068726,2008-05-31T22:00:00Z,Casuarius casuarius,Southern Cassowary,0f8a7fb9-6bec-4589-b0ff-85307aaf749c,eBird Australia
-17.867668,146.068726,1998-07-09T14:00:00Z,Casuarius casuarius,Southern Cassowary,526b6a08-582b-42ff-be4b-30cc0ac71fc4,eBird Australia
-17.867668,146.068726,2009-11-15T14:00:00Z,Casuarius casuarius,Southern Cassowary,96364e88-ec8d-4409-87cb-3c39e362b310,eBird Australia
-17.867668,146.068726,2007-06-23T14:00:00Z,Casuarius casuarius,Southern Cassowary,7b9adb2e-cbe9-4513-bd06-659be3773a49,eBird Australia
-17.867668,146.068726,2005-01-05T20:00:00Z,Casuarius casuarius,Southern Cassowary,9756d3fa-e55b-4120-b40c-4cee5f69eb19,eBird Australia
-17.867668,146.068726,2010-08-18T07:20:00Z,Casuarius casuarius,Southern Cassowary,a332b0fd-af92-4ba0-baac-2c7f2c03643d,eBird Australia
-17.867668,146.068726,1986-08-12T14:00:00Z,Casuarius casuarius,Southern Cassowary,ef0c23b0-c896-4dcd-ad6a-bbdde9551b66,eBird Australia
-17.867377,146.093484,2011-03-21T14:00:00Z,Casuarius casuarius,Southern Cassowary,8928f247-5223-475a-8e40-2de33afc6344,WildNet - Queensland Wildlife Data
-17.867343,146.079848,2011-08-22T14:00:00Z,Casuarius casuarius,Southern Cassowary,d980beff-f138-497c-b51e-4f06404026f5,eBird Australia
-17.86725,146.082359,2020-08-17T07:43:00Z,Casuarius casuarius,Southern Cassowary,a1215d89-12a3-491c-a137-ab42b30316a0,eBird Australia
-17.86725,146.082359,2020-08-17T07:43:00Z,Casuarius casuarius,Southern Cassowary,96807516-daed-440b-a38e-1519ed6d2206,eBird Australia
-17.8672,146.1072,2010-05-11T00:00:00Z,Casuarius casuarius,Southern Cassowary,e5f5945f-1216-42b0-95f2-4f410e447673,eBird Australia
